Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Return,Short_MA,Long_MA
,,,,,,,NOK,NOK,NOK,NOK,NOK,,,
2025-10-09,2025,10,9,Thursday,40,2025-40,5.22,5.25,5.11,5.18,33379000,0.0019341879878358448,4.869999999999999,4.4874
2025-10-10,2025,10,10,Friday,40,2025-40,5.3,5.35,5.26,5.32,51707400,0.027027094201208968,4.909285714285715,4.5122
2025-10-13,2025,10,13,Monday,41,2025-41,5.27,5.31,5.19,5.25,42372500,-0.013157926579449142,4.937857142857142,4.536199999999999
2025-10-14,2025,10,14,Tuesday,41,2025-41,5.35,5.5,5.32,5.47,50865600,0.04190472194126671,4.99,4.5638
2025-10-15,2025,10,15,Wednesday,41,2025-41,5.5,5.66,5.49,5.65,65461400,0.0329068212211896,5.059285714285714,4.595
2025-10-16,2025,10,16,Thursday,41,2025-41,5.72,5.79,5.64,5.68,38505000,0.005309687161915155,5.132142857142858,4.6262
2025-10-17,2025,10,17,Friday,41,2025-41,5.68,5.78,5.68,5.74,31787900,0.010563370526912585,5.206428571428572,4.6588
2025-10-20,2025,10,20,Monday,42,2025-42,5.7,5.74,5.67,5.71,36090400,-0.005226434523942003,5.270714285714285,4.691
2025-10-21,2025,10,21,Tuesday,42,2025-42,5.65,5.66,5.58,5.58,37625800,-0.022767095196571274,5.325000000000001,4.7206
2025-10-22,2025,10,22,Wednesday,42,2025-42,5.56,5.63,5.45,5.55,66700500,-0.005376296304905104,5.372857142857143,4.7488
2025-10-23,2025,10,23,Thursday,42,2025-42,5.89,6.23,5.84,6.17,114770300,0.11171168725257097,5.463571428571429,4.788399999999999
2025-10-24,2025,10,24,Friday,42,2025-42,6.15,6.34,6.14,6.3,71565400,0.021069710345774206,5.5600000000000005,4.8318
2025-10-27,2025,10,27,Monday,43,2025-43,6.34,6.44,6.33,6.36,41247600,0.009523800152860362,5.652142857142858,4.875
2025-10-28,2025,10,28,Tuesday,43,2025-43,6.42,8.19,6.4,7.77,377988500,0.22169808456167006,5.8378571428571435,4.9454
2025-10-29,2025,10,29,Wednesday,43,2025-43,7.64,7.64,7.29,7.33,184917800,-0.05662806413134536,5.991428571428571,5.0078
2025-10-30,2025,10,30,Thursday,43,2025-43,7.18,7.32,7.06,7.13,89562200,-0.02728510386723393,6.1207142857142856,5.0656
2025-10-31,2025,10,31,Friday,43,2025-43,6.98,6.98,6.78,6.91,94524000,-0.030855576928144224,6.239285714285715,5.119000000000001
2025-11-03,2025,11,3,Monday,44,2025-44,7.15,7.21,7.06,7.15,60252300,0.03473230871997868,6.359285714285714,5.175800000000001
2025-11-04,2025,11,4,Tuesday,44,2025-44,6.91,7.0,6.79,6.81,45837100,-0.0475524682591516,6.442142857142857,5.2252
2025-11-05,2025,11,5,Wednesday,44,2025-44,6.84,6.89,6.83,6.85,32183100,0.005873709572558505,6.525714285714286,5.2764
2025-11-06,2025,11,6,Thursday,44,2025-44,6.96,6.99,6.82,6.91,34913200,0.008759115856186162,6.609285714285714,5.328199999999999
2025-11-07,2025,11,7,Friday,44,2025-44,6.89,6.92,6.78,6.84,41161200,-0.0101302020795897,6.69,5.379200000000001
2025-11-10,2025,11,10,Monday,45,2025-45,6.88,7.18,6.77,6.97,48750500,0.019005794547325428,6.7892857142857155,5.4326
2025-11-11,2025,11,11,Tuesday,45,2025-45,6.9,6.96,6.84,6.9,34859900,-0.010042998125010527,6.885714285714285,5.486000000000001
2025-11-12,2025,11,12,Wednesday,45,2025-45,6.88,7.05,6.81,7.02,50336400,0.017391287521814514,6.946428571428571,5.5388
2025-11-13,2025,11,13,Thursday,45,2025-45,7.05,7.23,6.76,6.78,55927900,-0.034188001676673574,6.980714285714285,5.582399999999999
2025-11-14,2025,11,14,Friday,45,2025-45,6.67,6.82,6.57,6.73,30804500,-0.007374659172212139,7.007142857142857,5.626
2025-11-17,2025,11,17,Monday,46,2025-46,6.72,6.77,6.66,6.66,33430100,-0.010401214184693863,6.9278571428571425,5.6674
2025-11-18,2025,11,18,Tuesday,46,2025-46,6.52,6.68,6.51,6.64,47362300,-0.003003000207918216,6.878571428571428,5.7084
2025-11-19,2025,11,19,Wednesday,46,2025-46,6.24,6.24,5.98,6.03,82288500,-0.0918674200215166,6.799999999999999,5.7376
2025-11-20,2025,11,20,Thursday,46,2025-46,6.18,6.21,5.86,5.87,55834400,-0.026534049532703552,6.725714285714285,5.7626
2025-11-21,2025,11,21,Friday,46,2025-46,5.96,6.04,5.89,5.94,45461900,0.011925072065773978,6.639285714285714,5.7912
2025-11-24,2025,11,24,Monday,47,2025-47,5.92,6.09,5.91,6.09,31183100,0.0252525410643889,6.5878571428571435,5.822
2025-11-25,2025,11,25,Tuesday,47,2025-47,6.08,6.13,6.03,6.06,29549100,-0.004926142702246339,6.531428571428571,5.851
2025-11-26,2025,11,26,Wednesday,47,2025-47,6.04,6.13,6.04,6.08,23820300,0.003300326916725993,6.472142857142857,5.8786000000000005
2025-11-28,2025,11,28,Friday,47,2025-47,6.07,6.11,6.03,6.08,12104500,0.0,6.417857142857143,5.905
2025-12-01,2025,12,1,Monday,48,2025-48,6.16,6.18,6.11,6.12,16859000,0.006578941176802688,6.357142857142857,5.9326
2025-12-02,2025,12,2,Tuesday,48,2025-48,6.15,6.23,6.15,6.19,19946600,0.011437936759860268,6.3064285714285715,5.960999999999999
2025-12-03,2025,12,3,Wednesday,48,2025-48,6.18,6.28,6.15,6.26,23289200,0.011308589824603255,6.252142857142857,5.9892
2025-12-04,2025,12,4,Thursday,48,2025-48,6.23,6.24,6.15,6.16,13079400,-0.01597450124815547,6.207857142857144,6.0176
2025-12-05,2025,12,5,Friday,48,2025-48,6.13,6.17,6.05,6.07,17830400,-0.014610337334430623,6.160714285714286,6.0454
2025-12-08,2025,12,8,Monday,49,2025-49,6.1,6.18,6.1,6.15,22783000,0.01317955872218013,6.1242857142857146,6.075200000000001
2025-12-09,2025,12,9,Tuesday,49,2025-49,6.17,6.26,6.17,6.18,17312100,0.004878005285526621,6.091428571428572,6.104799999999999
2025-12-10,2025,12,10,Wednesday,49,2025-49,6.18,6.26,6.13,6.22,13769900,0.006472485916521498,6.1049999999999995,6.132999999999999
2025-12-11,2025,12,11,Thursday,49,2025-49,6.43,6.53,6.35,6.36,25513500,0.022508094541019208,6.140000000000001,6.1638
2025-12-12,2025,12,12,Friday,49,2025-49,6.31,6.34,6.18,6.27,24819000,-0.014150967090964306,6.163571428571429,6.191599999999999
2025-12-15,2025,12,15,Monday,50,2025-50,6.26,6.29,6.18,6.2,18299400,-0.011164301734341131,6.171428571428572,6.2176
2025-12-16,2025,12,16,Tuesday,50,2025-50,6.2,6.29,6.17,6.29,24121500,0.014516154089778688,6.187857142857142,6.244400000000001
2025-12-17,2025,12,17,Wednesday,50,2025-50,6.24,6.27,6.2,6.22,17103000,-0.011128803193308001,6.197857142857143,6.2673999999999985
2025-12-18,2025,12,18,Thursday,50,2025-50,6.4,6.44,6.33,6.38,19965600,0.025723525666604186,6.219285714285713,6.291600000000001
2025-12-19,2025,12,19,Friday,50,2025-50,6.39,6.54,6.37,6.5,27945700,0.018808759154637977,6.246428571428571,6.318
2025-12-22,2025,12,22,Monday,51,2025-51,6.5,6.57,6.46,6.54,25844500,0.006153840285081147,6.271428571428571,6.3424000000000005
2025-12-23,2025,12,23,Tuesday,51,2025-51,6.52,6.56,6.5,6.53,13205100,-0.0015290140830283017,6.2907142857142855,6.368
2025-12-24,2025,12,24,Wednesday,51,2025-51,6.54,6.61,6.51,6.59,7573700,0.00918835235095683,6.321428571428571,6.3904
2025-12-26,2025,12,26,Friday,51,2025-51,6.61,6.72,6.6,6.62,11728800,0.004552311422847399,6.360714285714286,6.409800000000001
2025-12-29,2025,12,29,Monday,52,2025-52,6.54,6.6,6.53,6.58,11980800,-0.0060422904145789325,6.3914285714285715,6.4277999999999995
2025-12-30,2025,12,30,Tuesday,52,2025-52,6.59,6.62,6.5,6.51,16917900,-0.010638251616390981,6.415,6.443199999999999
